unidade;ano;mes;especialidade;consultas_eletivas
CHPB;2024,0;6,0;Psicologia;4,0
CHPB;2024,0;6,0;Psiquiatria;67,0
CHPB;2024,0;7,0;Psicologia;77,0
CHPB;2024,0;7,0;Psiquiatria;500,0
CHPB;2024,0;8,0;Psicologia;64,0
CHPB;2024,0;8,0;Psiquiatria;625,0
CHPB;2024,0;9,0;Psicologia;45,0
CHPB;2024,0;9,0;Psiquiatria;475,0
CHPB;2024,0;10,0;Psicologia;59,0
CHPB;2024,0;10,0;Psiquiatria;677,0
CHPB;2024,0;11,0;Psicologia;55,0
CHPB;2024,0;11,0;Psiquiatria;490,0
CHPB;2024,0;12,0;Psicologia;61,0
CHPB;2024,0;12,0;Psiquiatria;468,0
CHPB;2025,0;1,0;Psicologia;28,0
CHPB;2025,0;1,0;Psiquiatria;442,0
CHPB;2025,0;2,0;Psicologia;53,0
CHPB;2025,0;2,0;Psiquiatria;533,0
CHPB;2025,0;3,0;Psicologia;28,0
CHPB;2025,0;3,0;Psiquiatria;606,0
CHPB;2025,0;4,0;Psicologia;29,0
CHPB;2025,0;4,0;Psiquiatria;655,0
CHPB;2025,0;5,0;Psicologia;49,0
CHPB;2025,0;5,0;Psiquiatria;579,0
CHPB;2025,0;6,0;Psicologia;28,0
CHPB;2025,0;6,0;Psiquiatria;592,0
CHPB;2025,0;7,0;Psicologia;23,0
CHPB;2025,0;7,0;Psiquiatria;586,0
CHPB;2025,0;8,0;Psicologia;31,0
CHPB;2025,0;8,0;Psiquiatria;586,0
CHPB;2025,0;9,0;Psicologia;24,0
CHPB;2025,0;9,0;Psiquiatria;600,0
CHPB;2025,0;10,0;Psicologia;8,0
CHPB;2025,0;10,0;Psiquiatria;675,0
CHPB;2025,0;11,0;Psicologia;22,0
CHPB;2025,0;11,0;Psiquiatria;504,0
CHPB;2025,0;12,0;Psicologia;15,0
CHPB;2025,0;12,0;Psiquiatria;430,0
CHPB;2026,0;1,0;Psicologia;14,0
CHPB;2026,0;1,0;Psiquiatria;420,0
CHPB;2026,0;2,0;Psicologia;12,0
CHPB;2026,0;2,0;Psiquiatria;553,0
CSSI;2023,0;9,0;Dermatologia;8,0
CSSI;2023,0;9,0;Fisioterapia;27,0
CSSI;2023,0;9,0;Hansenologia;20,0
CSSI;2023,0;9,0;Psicologia;22,0
CSSI;2023,0;9,0;Serviço Social;35,0
CSSI;2023,0;10,0;Cardiologia;53,0
CSSI;2023,0;10,0;Dermatologia;50,0
CSSI;2023,0;10,0;Fisioterapia;211,0
CSSI;2023,0;10,0;Hansenologia;91,0
CSSI;2023,0;10,0;Nutrição;1,0
CSSI;2023,0;10,0;Oftamologia;66,0
CSSI;2023,0;10,0;Psicologia;175,0
CSSI;2023,0;10,0;Serviço Social;211,0
CSSI;2023,0;11,0;Cardiologia;41,0
CSSI;2023,0;11,0;Dermatologia;58,0
CSSI;2023,0;11,0;Fisioterapia;222,0
CSSI;2023,0;11,0;Fonoaudiologia;59,0
CSSI;2023,0;11,0;Hansenologia;108,0
CSSI;2023,0;11,0;Nutrição;3,0
CSSI;2023,0;11,0;Oftamologia;54,0
CSSI;2023,0;11,0;Psicologia;104,0
CSSI;2023,0;11,0;Serviço Social;172,0
CSSI;2023,0;12,0;Cardiologia;23,0
CSSI;2023,0;12,0;Dermatologia;57,0
CSSI;2023,0;12,0;Fisioterapia;26,0
CSSI;2023,0;12,0;Fonoaudiologia;15,0
CSSI;2023,0;12,0;Hansenologia;14,0
CSSI;2023,0;12,0;Oftamologia;38,0
CSSI;2023,0;12,0;Psicologia;51,0
CSSI;2023,0;12,0;Serviço Social;71,0
CSSI;2024,0;1,0;Cardiologia;33,0
CSSI;2024,0;1,0;Dermatologia;22,0
CSSI;2024,0;1,0;Fisioterapia;4,0
CSSI;2024,0;1,0;Hansenologia;52,0
CSSI;2024,0;1,0;Psicologia;21,0
CSSI;2024,0;1,0;Serviço Social;18,0
CSSI;2024,0;2,0;Cardiologia;38,0
CSSI;2024,0;2,0;Dermatologia;18,0
CSSI;2024,0;2,0;Enfermagem;34,0
CSSI;2024,0;2,0;Fisioterapia;2,0
CSSI;2024,0;2,0;Hansenologia;74,0
CSSI;2024,0;2,0;Nutrição;2,0
CSSI;2024,0;2,0;Oftamologia;53,0
CSSI;2024,0;2,0;Psicologia;54,0
CSSI;2024,0;2,0;Serviço Social;20,0
CSSI;2024,0;3,0;Cardiologia;34,0
CSSI;2024,0;3,0;Dermatologia;28,0
CSSI;2024,0;3,0;Enfermagem;19,0
CSSI;2024,0;3,0;Fisioterapia;2,0
CSSI;2024,0;3,0;Hansenologia;104,0
CSSI;2024,0;3,0;Nutrição;1,0
CSSI;2024,0;3,0;Oftamologia;40,0
CSSI;2024,0;3,0;Psicologia;40,0
CSSI;2024,0;3,0;Serviço Social;19,0
CSSI;2024,0;4,0;Cardiologia;29,0
CSSI;2024,0;4,0;Fisioterapia;1,0
CSSI;2024,0;4,0;Hansenologia;91,0
CSSI;2024,0;4,0;Oftamologia;42,0
CSSI;2024,0;4,0;Psicologia;18,0
CSSI;2024,0;4,0;Serviço Social;80,0
CSSI;2024,0;5,0;Cardiologia;27,0
CSSI;2024,0;5,0;Clínica Médica;20,0
CSSI;2024,0;5,0;Fonoaudiologia;3,0
CSSI;2024,0;5,0;Hansenologia;96,0
CSSI;2024,0;5,0;Oftamologia;51,0
CSSI;2024,0;5,0;Psicologia;35,0
CSSI;2024,0;5,0;Serviço Social;24,0
CSSI;2024,0;6,0;Cardiologia;17,0
CSSI;2024,0;6,0;Clínica Médica;49,0
CSSI;2024,0;6,0;Fisioterapia;2,0
CSSI;2024,0;6,0;Fonoaudiologia;3,0
CSSI;2024,0;6,0;Hansenologia;91,0
CSSI;2024,0;6,0;Nutrição;1,0
CSSI;2024,0;6,0;Oftamologia;34,0
CSSI;2024,0;6,0;Psicologia;11,0
CSSI;2024,0;6,0;Serviço Social;36,0
CSSI;2024,0;7,0;Cardiologia;43,0
CSSI;2024,0;7,0;Clínica Médica;67,0
CSSI;2024,0;7,0;Fisioterapia;1,0
CSSI;2024,0;7,0;Fonoaudiologia;5,0
CSSI;2024,0;7,0;Hansenologia;108,0
CSSI;2024,0;7,0;Nutrição;3,0
CSSI;2024,0;7,0;Oftamologia;55,0
CSSI;2024,0;7,0;Psicologia;36,0
CSSI;2024,0;7,0;Serviço Social;22,0
CSSI;2024,0;8,0;Cardiologia;35,0
CSSI;2024,0;8,0;Clínica Médica;66,0
CSSI;2024,0;8,0;Fisioterapia;1,0
CSSI;2024,0;8,0;Fonoaudiologia;8,0
CSSI;2024,0;8,0;Hansenologia;49,0
CSSI;2024,0;8,0;Nutrição;3,0
CSSI;2024,0;8,0;Oftamologia;69,0
CSSI;2024,0;8,0;Psicologia;57,0
CSSI;2024,0;8,0;Serviço Social;29,0
CSSI;2024,0;9,0;Cardiologia;38,0
CSSI;2024,0;9,0;Clínica Médica;36,0
CSSI;2024,0;9,0;Fisioterapia;2,0
CSSI;2024,0;9,0;Fonoaudiologia;2,0
CSSI;2024,0;9,0;Hansenologia;63,0
CSSI;2024,0;9,0;Nutrição;1,0
CSSI;2024,0;9,0;Oftamologia;33,0
CSSI;2024,0;9,0;Psicologia;42,0
CSSI;2024,0;9,0;Serviço Social;53,0
CSSI;2024,0;10,0;Cardiologia;32,0
CSSI;2024,0;10,0;Clínica Médica;74,0
CSSI;2024,0;10,0;Fisioterapia;4,0
CSSI;2024,0;10,0;Fonoaudiologia;6,0
CSSI;2024,0;10,0;Hansenologia;95,0
CSSI;2024,0;10,0;Nutrição;4,0
CSSI;2024,0;10,0;Oftamologia;79,0
CSSI;2024,0;10,0;Psicologia;26,0
CSSI;2024,0;10,0;Serviço Social;43,0
CSSI;2024,0;11,0;Cardiologia;30,0
CSSI;2024,0;11,0;Clínica Médica;66,0
CSSI;2024,0;11,0;Enfermagem;14,0
CSSI;2024,0;11,0;Fisioterapia;5,0
CSSI;2024,0;11,0;Fonoaudiologia;7,0
CSSI;2024,0;11,0;Hansenologia;82,0
CSSI;2024,0;11,0;Nutrição;10,0
CSSI;2024,0;11,0;Oftamologia;22,0
CSSI;2024,0;11,0;Psicologia;13,0
CSSI;2024,0;11,0;Serviço Social;28,0
CSSI;2024,0;12,0;Cardiologia;42,0
CSSI;2024,0;12,0;Clínica Médica;51,0
CSSI;2024,0;12,0;Fisioterapia;9,0
CSSI;2024,0;12,0;Fonoaudiologia;1,0
CSSI;2024,0;12,0;Hansenologia;101,0
CSSI;2024,0;12,0;Nutrição;8,0
CSSI;2024,0;12,0;Oftamologia;38,0
CSSI;2024,0;12,0;Psicologia;9,0
CSSI;2024,0;12,0;Serviço Social;39,0
CSSI;2025,0;1,0;Cardiologia;39,0
CSSI;2025,0;1,0;Clínica Médica;74,0
CSSI;2025,0;1,0;Fonoaudiologia;2,0
CSSI;2025,0;1,0;Hansenologia;79,0
CSSI;2025,0;1,0;Nutrição;2,0
CSSI;2025,0;1,0;Psicologia;16,0
CSSI;2025,0;1,0;Serviço Social;43,0
CSSI;2025,0;2,0;Cardiologia;22,0
CSSI;2025,0;2,0;Clínica Médica;53,0
CSSI;2025,0;2,0;Fisioterapia;8,0
CSSI;2025,0;2,0;Hansenologia;119,0
CSSI;2025,0;2,0;Nutrição;11,0
CSSI;2025,0;2,0;Oftamologia;22,0
CSSI;2025,0;2,0;Psicologia;30,0
CSSI;2025,0;2,0;Serviço Social;36,0
CSSI;2025,0;3,0;Cardiologia;21,0
CSSI;2025,0;3,0;Fisioterapia;17,0
CSSI;2025,0;3,0;Hansenologia;96,0
CSSI;2025,0;3,0;Nutrição;10,0
CSSI;2025,0;3,0;Oftamologia;35,0
CSSI;2025,0;3,0;Psicologia;9,0
CSSI;2025,0;3,0;Serviço Social;48,0
CSSI;2025,0;4,0;Cardiologia;41,0
CSSI;2025,0;4,0;Enfermagem;3,0
CSSI;2025,0;4,0;Fisioterapia;14,0
CSSI;2025,0;4,0;Hansenologia;103,0
CSSI;2025,0;4,0;Nutrição;3,0
CSSI;2025,0;4,0;Oftamologia;41,0
CSSI;2025,0;4,0;Psicologia;5,0
CSSI;2025,0;4,0;Serviço Social;33,0
CSSI;2025,0;5,0;Cardiologia;44,0
CSSI;2025,0;5,0;Fisioterapia;11,0
CSSI;2025,0;5,0;Fonoaudiologia;1,0
CSSI;2025,0;5,0;Hansenologia;92,0
CSSI;2025,0;5,0;Nutrição;6,0
CSSI;2025,0;5,0;Oftamologia;46,0
CSSI;2025,0;5,0;Psicologia;6,0
CSSI;2025,0;5,0;Serviço Social;36,0
CSSI;2025,0;6,0;Cardiologia;39,0
CSSI;2025,0;6,0;Enfermagem;61,0
CSSI;2025,0;6,0;Fisioterapia;5,0
CSSI;2025,0;6,0;Hansenologia;128,0
CSSI;2025,0;6,0;Nutrição;7,0
CSSI;2025,0;6,0;Oftamologia;44,0
CSSI;2025,0;6,0;Psicologia;10,0
CSSI;2025,0;6,0;Serviço Social;52,0
CSSI;2025,0;7,0;Cardiologia;42,0
CSSI;2025,0;7,0;Enfermagem;89,0
CSSI;2025,0;7,0;Fisioterapia;1,0
CSSI;2025,0;7,0;Fonoaudiologia;2,0
CSSI;2025,0;7,0;Hansenologia;93,0
CSSI;2025,0;7,0;Oftamologia;58,0
CSSI;2025,0;7,0;Psicologia;13,0
CSSI;2025,0;7,0;Serviço Social;49,0
CSSI;2025,0;8,0;Cardiologia;29,0
CSSI;2025,0;8,0;Enfermagem;53,0
CSSI;2025,0;8,0;Hansenologia;151,0
CSSI;2025,0;8,0;Nutrição;3,0
CSSI;2025,0;8,0;Oftamologia;49,0
CSSI;2025,0;8,0;Psicologia;36,0
CSSI;2025,0;8,0;Serviço Social;22,0
CSSI;2025,0;9,0;Cardiologia;30,0
CSSI;2025,0;9,0;Enfermagem;13,0
CSSI;2025,0;9,0;Fisioterapia;13,0
CSSI;2025,0;9,0;Fonoaudiologia;1,0
CSSI;2025,0;9,0;Hansenologia;110,0
CSSI;2025,0;9,0;Nutrição;2,0
CSSI;2025,0;9,0;Oftamologia;84,0
CSSI;2025,0;9,0;Psicologia;21,0
CSSI;2025,0;9,0;Serviço Social;51,0
CSSI;2025,0;9,0;Terapia Ocupacional;1,0
CSSI;2025,0;10,0;Cardiologia;41,0
CSSI;2025,0;10,0;Fisioterapia;10,0
CSSI;2025,0;10,0;Fonoaudiologia;2,0
CSSI;2025,0;10,0;Hansenologia;138,0
CSSI;2025,0;10,0;Nutrição;1,0
CSSI;2025,0;10,0;Oftamologia;63,0
CSSI;2025,0;10,0;Psicologia;22,0
CSSI;2025,0;10,0;Serviço Social;35,0
CSSI;2025,0;10,0;Terapia Ocupacional;6,0
CSSI;2025,0;11,0;Cardiologia;35,0
CSSI;2025,0;11,0;Clínica Médica;17,0
CSSI;2025,0;11,0;Enfermagem;7,0
CSSI;2025,0;11,0;Fisioterapia;31,0
CSSI;2025,0;11,0;Fonoaudiologia;6,0
CSSI;2025,0;11,0;Hansenologia;80,0
CSSI;2025,0;11,0;Nutrição;3,0
CSSI;2025,0;11,0;Oftamologia;62,0
CSSI;2025,0;11,0;Psicologia;12,0
CSSI;2025,0;11,0;Serviço Social;6,0
CSSI;2025,0;11,0;Terapia Ocupacional;3,0
CSSI;2025,0;12,0;Clínica Médica;72,0
CSSI;2025,0;12,0;Fisioterapia;21,0
CSSI;2025,0;12,0;Fonoaudiologia;6,0
CSSI;2025,0;12,0;Hansenologia;106,0
CSSI;2025,0;12,0;Nutrição;5,0
CSSI;2025,0;12,0;Oftamologia;15,0
CSSI;2025,0;12,0;Psicologia;16,0
CSSI;2025,0;12,0;Serviço Social;37,0
CSSI;2025,0;12,0;Terapia Ocupacional;6,0
CSSI;2026,0;1,0;Cardiologia;32,0
CSSI;2026,0;1,0;Clínica Médica;33,0
CSSI;2026,0;1,0;Fisioterapia;7,0
CSSI;2026,0;1,0;Fonoaudiologia;5,0
CSSI;2026,0;1,0;Nutrição;2,0
CSSI;2026,0;1,0;Oftamologia;7,0
CSSI;2026,0;1,0;Psicologia;6,0
CSSI;2026,0;1,0;Serviço Social;15,0
CSSI;2026,0;1,0;Terapia Ocupacional;22,0
CSSI;2026,0;2,0;Cardiologia;11,0
CSSI;2026,0;2,0;Clínica Médica;101,0
CSSI;2026,0;2,0;Fisioterapia;15,0
CSSI;2026,0;2,0;Fonoaudiologia;3,0
CSSI;2026,0;2,0;Hansenologia;66,0
CSSI;2026,0;2,0;Nutrição;5,0
CSSI;2026,0;2,0;Oftamologia;1,0
CSSI;2026,0;2,0;Psicologia;25,0
CSSI;2026,0;2,0;Serviço Social;4,0
CSSI;2026,0;2,0;Terapia Ocupacional;10,0
HAC;2025,0;10,0;Cardiologia;101,0
HAC;2025,0;10,0;Cirurgia de Cabeça e Pescoço;127,0
HAC;2025,0;10,0;Cirurgia Geral;88,0
HAC;2025,0;10,0;Cirurgia Plástica;11,0
HAC;2025,0;10,0;Cirurgia Torácica;22,0
HAC;2025,0;10,0;Cirurgia Vascular;9,0
HAC;2025,0;10,0;Coloproctologia;85,0
HAC;2025,0;10,0;Dermatologia;40,0
HAC;2025,0;10,0;Endocrinologia e Metabologia;17,0
HAC;2025,0;10,0;Endoscopia;14,0
HAC;2025,0;10,0;Enfermagem;110,0
HAC;2025,0;10,0;Enfermeiro Paliativista;1,0
HAC;2025,0;10,0;Fisioterapia;7,0
HAC;2025,0;10,0;Fonoaudilogia;10,0
HAC;2025,0;10,0;Fonoaudiologia;19,0
HAC;2025,0;10,0;Ginecologia e Obstetrícia;37,0
HAC;2025,0;10,0;Hematologia;79,0
HAC;2025,0;10,0;Mastologia;223,0
HAC;2025,0;10,0;Médico Paliativista;10,0
HAC;2025,0;10,0;Nutrição;26,0
HAC;2025,0;10,0;Oncologia Clínica;908,0
HAC;2025,0;10,0;Psicólogo;38,0
HAC;2025,0;10,0;Serviço Social;41,0
HAC;2025,0;10,0;Urologia;104,0
HAC;2025,0;11,0;Cardiologia;247,0
HAC;2025,0;11,0;Cirurgia de Cabeça e Pescoço;244,0
HAC;2025,0;11,0;Cirurgia Geral;199,0
HAC;2025,0;11,0;Cirurgia Plástica;19,0
HAC;2025,0;11,0;Cirurgia Torácica;42,0
HAC;2025,0;11,0;Cirurgia Vascular;19,0
HAC;2025,0;11,0;Coloproctologia;132,0
HAC;2025,0;11,0;Dermatologia;106,0
HAC;2025,0;11,0;Endocrinologia e Metabologia;86,0
HAC;2025,0;11,0;Endoscopia;16,0
HAC;2025,0;11,0;Enfermagem;190,0
HAC;2025,0;11,0;Enfermeiro Paliativista;13,0
HAC;2025,0;11,0;Fisioterapia;9,0
HAC;2025,0;11,0;Fonoaudilogia;24,0
HAC;2025,0;11,0;Fonoaudiologia;29,0
HAC;2025,0;11,0;Ginecologia e Obstetrícia;76,0
HAC;2025,0;11,0;Hematologia;111,0
HAC;2025,0;11,0;Mastologia;414,0
HAC;2025,0;11,0;Médico Paliativista;13,0
HAC;2025,0;11,0;Neurologia;44,0
HAC;2025,0;11,0;Nutrição;45,0
HAC;2025,0;11,0;Oncologia Clínica;1422,0
HAC;2025,0;11,0;Psicólogo;79,0
HAC;2025,0;11,0;Serviço Social;96,0
HAC;2025,0;11,0;Urologia;212,0
HAC;2025,0;12,0;Cardiologia;242,0
HAC;2025,0;12,0;Cirurgia de Cabeça e Pescoço;244,0
HAC;2025,0;12,0;Cirurgia Geral;187,0
HAC;2025,0;12,0;Cirurgia Plástica;21,0
HAC;2025,0;12,0;Cirurgia Torácica;27,0
HAC;2025,0;12,0;Cirurgia Vascular;13,0
HAC;2025,0;12,0;Coloproctologia;76,0
HAC;2025,0;12,0;Dermatologia;105,0
HAC;2025,0;12,0;Endocrinologia e Metabologia;63,0
HAC;2025,0;12,0;Endoscopia;12,0
HAC;2025,0;12,0;Enfermagem;215,0
HAC;2025,0;12,0;Enfermeiro Paliativista;4,0
HAC;2025,0;12,0;Fisioterapia;7,0
HAC;2025,0;12,0;Fonoaudilogia;11,0
HAC;2025,0;12,0;Fonoaudiologia;11,0
HAC;2025,0;12,0;Ginecologia e Obstetrícia;96,0
HAC;2025,0;12,0;Hematologia;121,0
HAC;2025,0;12,0;Mastologia;383,0
HAC;2025,0;12,0;Médico Paliativista;3,0
HAC;2025,0;12,0;Neurologia;23,0
HAC;2025,0;12,0;Nutrição;5,0
HAC;2025,0;12,0;Odontologia;14,0
HAC;2025,0;12,0;Oncologia Clínica;1457,0
HAC;2025,0;12,0;Psicólogo;50,0
HAC;2025,0;12,0;Serviço Social;78,0
HAC;2025,0;12,0;Urologia;192,0
HAC;2026,0;1,0;Cardiologia;221,0
HAC;2026,0;1,0;Cirurgia de Cabeça e Pescoço;222,0
HAC;2026,0;1,0;Cirurgia Geral;110,0
HAC;2026,0;1,0;Cirurgia Plástica;11,0
HAC;2026,0;1,0;Cirurgia Torácica;61,0
HAC;2026,0;1,0;Cirurgia Vascular;16,0
HAC;2026,0;1,0;Clínica Médica;5,0
HAC;2026,0;1,0;Coloproctologia;77,0
HAC;2026,0;1,0;Dermatologia;126,0
HAC;2026,0;1,0;Endocrinologia e Metabologia;56,0
HAC;2026,0;1,0;Enfermagem;187,0
HAC;2026,0;1,0;Enfermeiro Paliativista;15,0
HAC;2026,0;1,0;Fisioterapia;6,0
HAC;2026,0;1,0;Fonoaudilogia;22,0
HAC;2026,0;1,0;Fonoaudiologia;40,0
HAC;2026,0;1,0;Ginecologia e Obstetrícia;102,0
HAC;2026,0;1,0;Hematologia;116,0
HAC;2026,0;1,0;Mastologia;364,0
HAC;2026,0;1,0;Médico Paliativista;15,0
HAC;2026,0;1,0;Neurologia;39,0
HAC;2026,0;1,0;Odontologia;31,0
HAC;2026,0;1,0;Oncologia Clínica;1549,0
HAC;2026,0;1,0;Psicólogo;80,0
HAC;2026,0;1,0;Serviço Social;47,0
HAC;2026,0;1,0;Urologia;166,0
HAC;2026,0;2,0;Cardiologia;196,0
HAC;2026,0;2,0;Cirurgia de Cabeça e Pescoço;216,0
HAC;2026,0;2,0;Cirurgia Geral;169,0
HAC;2026,0;2,0;Cirurgia Plástica;8,0
HAC;2026,0;2,0;Cirurgia Torácica;60,0
HAC;2026,0;2,0;Cirurgia Vascular;12,0
HAC;2026,0;2,0;Clínica Médica;5,0
HAC;2026,0;2,0;Coloproctologia;66,0
HAC;2026,0;2,0;Dermatologia;121,0
HAC;2026,0;2,0;Endocrinologia e Metabologia;59,0
HAC;2026,0;2,0;Enfermagem;143,0
HAC;2026,0;2,0;Enfermeiro Paliativista;19,0
HAC;2026,0;2,0;Fisioterapia;9,0
HAC;2026,0;2,0;Fonoaudilogia;16,0
HAC;2026,0;2,0;Fonoaudiologia;35,0
HAC;2026,0;2,0;Ginecologia e Obstetrícia;42,0
HAC;2026,0;2,0;Hematologia;137,0
HAC;2026,0;2,0;Mastologia;318,0
HAC;2026,0;2,0;Médico Paliativista;19,0
HAC;2026,0;2,0;Odontologia;24,0
HAC;2026,0;2,0;Oncologia Clínica;1462,0
HAC;2026,0;2,0;Psicólogo;86,0
HAC;2026,0;2,0;Serviço Social;156,0
HAC;2026,0;2,0;Urologia;265,0
HCM;2025,0;11,0;Cirurgia da Mão;11,0
HCM;2025,0;11,0;Cirurgia Geral;12,0
HCM;2025,0;11,0;Fonoaudiologia;11,0
HCM;2025,0;12,0;Cirurgia da Mão;33,0
HCM;2025,0;12,0;Cirurgia Geral;138,0
HCM;2025,0;12,0;Fonoaudiologia;21,0
HCM;2026,0;1,0;Anestesiologia;56,0
HCM;2026,0;1,0;Cirurgia da Mão;10,0
HCM;2026,0;1,0;Cirurgia Geral;150,0
HCM;2026,0;1,0;Dermatologia;48,0
HCM;2026,0;1,0;Fonoaudiologia;20,0
HCM;2026,0;2,0;Anestesiologia;49,0
HCM;2026,0;2,0;Cirurgia da Mão;3,0
HCM;2026,0;2,0;Cirurgia Geral;104,0
HCM;2026,0;2,0;Dermatologia;22,0
HCM;2026,0;2,0;Fonoaudiologia;62,0
HCM;2026,0;2,0;Oftamologia;2,0
HEM;2025,0;6,0;Cirurgia Plástica;13,0
HEM;2025,0;6,0;Coloproctologia;7,0
HEM;2025,0;6,0;Dermatologia;572,0
HEM;2025,0;6,0;Endocrinologia e Metabologia;51,0
HEM;2025,0;6,0;Enfermagem;427,0
HEM;2025,0;6,0;Fisioterapia;45,0
HEM;2025,0;6,0;Gastroenterologia;19,0
HEM;2025,0;6,0;Ginecologia e Obstetrícia;12,0
HEM;2025,0;6,0;Hansenologia;183,0
HEM;2025,0;6,0;Infectologia Adulto;651,0
HEM;2025,0;6,0;Nefrologia;31,0
HEM;2025,0;6,0;Odontologia;6,0
HEM;2025,0;6,0;Oftamologia;27,0
HEM;2025,0;6,0;Psicologia;59,0
HEM;2025,0;6,0;Psiquiatria;2,0
HEM;2025,0;6,0;Serviço Social;96,0
HEM;2025,0;6,0;Terapia Ocupacional;1,0
HEM;2025,0;6,0;Urologia;4,0
HEM;2025,0;7,0;Anestesiologia;1,0
HEM;2025,0;7,0;Cirurgia Geral;8,0
HEM;2025,0;7,0;Cirurgia Plástica;30,0
HEM;2025,0;7,0;Coloproctologia;23,0
HEM;2025,0;7,0;Dermatologia;940,0
HEM;2025,0;7,0;Endocrinologia e Metabologia;173,0
HEM;2025,0;7,0;Enfermagem;821,0
HEM;2025,0;7,0;Fisioterapia;76,0
HEM;2025,0;7,0;Gastroenterologia;24,0
HEM;2025,0;7,0;Ginecologia e Obstetrícia;14,0
HEM;2025,0;7,0;Hansenologia;267,0
HEM;2025,0;7,0;Infectologia Adulto;1229,0
HEM;2025,0;7,0;Nefrologia;60,0
HEM;2025,0;7,0;Odontologia;1,0
HEM;2025,0;7,0;Oftamologia;37,0
HEM;2025,0;7,0;Psicologia;120,0
HEM;2025,0;7,0;Psiquiatria;44,0
HEM;2025,0;7,0;Reumatologia;4,0
HEM;2025,0;7,0;Serviço Social;256,0
HEM;2025,0;7,0;Terapia Ocupacional;9,0
HEM;2025,0;7,0;Urologia;21,0
HEM;2025,0;8,0;Anestesiologia;1,0
HEM;2025,0;8,0;Cirurgia Plástica;28,0
HEM;2025,0;8,0;Coloproctologia;14,0
HEM;2025,0;8,0;Dermatologia;745,0
HEM;2025,0;8,0;Endocrinologia e Metabologia;70,0
HEM;2025,0;8,0;Enfermagem;604,0
HEM;2025,0;8,0;Farmacêutico Clínico;1,0
HEM;2025,0;8,0;Fisioterapia;113,0
HEM;2025,0;8,0;Gastroenterologia;14,0
HEM;2025,0;8,0;Ginecologia e Obstetrícia;51,0
HEM;2025,0;8,0;Hansenologia;271,0
HEM;2025,0;8,0;Infectologia Adulto;1006,0
HEM;2025,0;8,0;Nefrologia;58,0
HEM;2025,0;8,0;Neurologia;12,0
HEM;2025,0;8,0;Odontologia;6,0
HEM;2025,0;8,0;Oftamologia;25,0
HEM;2025,0;8,0;Psicologia;102,0
HEM;2025,0;8,0;Psiquiatria;38,0
HEM;2025,0;8,0;Reumatologia;54,0
HEM;2025,0;8,0;Serviço Social;197,0
HEM;2025,0;8,0;Terapia Ocupacional;11,0
HEM;2025,0;8,0;Urologia;17,0
HEM;2025,0;9,0;Anestesiologia;4,0
HEM;2025,0;9,0;Cirurgia Geral;5,0
HEM;2025,0;9,0;Cirurgia Plástica;57,0
HEM;2025,0;9,0;Coloproctologia;14,0
HEM;2025,0;9,0;Dermatologia;875,0
HEM;2025,0;9,0;Endocrinologia e Metabologia;85,0
HEM;2025,0;9,0;Enfermagem;589,0
HEM;2025,0;9,0;Fisioterapia;129,0
HEM;2025,0;9,0;Gastroenterologia;28,0
HEM;2025,0;9,0;Ginecologia e Obstetrícia;52,0
HEM;2025,0;9,0;Hansenologia;310,0
HEM;2025,0;9,0;Infectologia Adulto;1116,0
HEM;2025,0;9,0;Nefrologia;26,0
HEM;2025,0;9,0;Neurologia;28,0
HEM;2025,0;9,0;Odontologia;6,0
HEM;2025,0;9,0;Oftamologia;32,0
HEM;2025,0;9,0;Ortopedia e Traumatologia;6,0
HEM;2025,0;9,0;Psicologia;107,0
HEM;2025,0;9,0;Psiquiatria;54,0
HEM;2025,0;9,0;Reumatologia;72,0
HEM;2025,0;9,0;Serviço Social;318,0
HEM;2025,0;9,0;Terapia Ocupacional;13,0
HEM;2025,0;9,0;Urologia;18,0
HEM;2025,0;10,0;Anestesiologia;3,0
HEM;2025,0;10,0;Cirurgia Geral;5,0
HEM;2025,0;10,0;Cirurgia Plástica;45,0
HEM;2025,0;10,0;Coloproctologia;20,0
HEM;2025,0;10,0;Dermatologia;1073,0
HEM;2025,0;10,0;Endocrinologia e Metabologia;158,0
HEM;2025,0;10,0;Enfermagem;734,0
HEM;2025,0;10,0;Fisioterapia;172,0
HEM;2025,0;10,0;Gastroenterologia;26,0
HEM;2025,0;10,0;Ginecologia e Obstetrícia;79,0
HEM;2025,0;10,0;Hansenologia;347,0
HEM;2025,0;10,0;Infectologia Adulto;1101,0
HEM;2025,0;10,0;Nefrologia;69,0
HEM;2025,0;10,0;Neurologia;33,0
HEM;2025,0;10,0;Odontologia;1,0
HEM;2025,0;10,0;Oftamologia;42,0
HEM;2025,0;10,0;Ortopedia e Traumatologia;31,0
HEM;2025,0;10,0;Psicologia;126,0
HEM;2025,0;10,0;Psiquiatria;79,0
HEM;2025,0;10,0;Reumatologia;58,0
HEM;2025,0;10,0;Serviço Social;249,0
HEM;2025,0;10,0;Terapia Ocupacional;8,0
HEM;2025,0;10,0;Urologia;25,0
HEM;2025,0;11,0;Anestesiologia;1,0
HEM;2025,0;11,0;Cirurgia Geral;2,0
HEM;2025,0;11,0;Cirurgia Plástica;53,0
HEM;2025,0;11,0;Coloproctologia;21,0
HEM;2025,0;11,0;Dermatologia;765,0
HEM;2025,0;11,0;Endocrinologia e Metabologia;115,0
